,icd9,ccs_level_3,ccs_level_3_description,ccs_level_1,ccs_level_1_description
13975,E8114,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
13976,E8115,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
13977,E8116,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
13978,E8117,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
13979,E8118,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
13980,E8119,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
13981,E8120,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
13982,E8121,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
13983,E8122,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
13984,E8123,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
13985,E8124,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
13986,E8125,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
13987,E8126,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
13988,E8127,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
13989,E8128,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
13990,E8129,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
13991,E8130,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
13992,E8131,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
13993,E8132,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
13994,E8133,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
13995,E8134,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
13996,E8135,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
13997,E8136,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
13998,E8137,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
13999,E8138,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
14000,E8139,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
14001,E8140,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
14002,E8141,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
14003,E8142,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
14004,E8143,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
14005,E8144,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
14006,E8145,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
14007,E8146,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
14008,E8147,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
14009,E8148,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
14010,E8149,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
14011,E8150,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
14012,E8151,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
14013,E8152,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
14014,E8153,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
14015,E8154,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
14016,E8155,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
14017,E8156,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
14018,E8157,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
14019,E8158,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
14020,E8159,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
14021,E8160,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
14022,E8161,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
14023,E8162,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
14024,E8163,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
14025,E8164,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
14026,E8165,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
14027,E8166,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
14028,E8167,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
14029,E8168,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
14030,E8169,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
14031,E8170,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
14032,E8171,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
14033,E8172,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
14034,E8173,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
14035,E8174,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
14036,E8175,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
14037,E8176,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
14038,E8177,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
14039,E8178,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
14040,E8179,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
14041,E8180,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
14042,E8181,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
14043,E8182,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
14044,E8183,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
14045,E8184,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
14046,E8185,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
14047,E8186,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
14048,E8187,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
14049,E8188,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
14050,E8189,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
14051,E8190,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
14052,E8191,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
14053,E8192,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
14054,E8193,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
14055,E8194,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
14056,E8195,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
14057,E8196,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
14058,E8197,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
14059,E8198,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
14060,E8199,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
14061,E9685,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
14062,E9885,2607,E Codes: Motor vehicle traffic (MVT),18,Residual codes; unclassified; all E codes [259. and 260.]
14063,E8003,2608,E Codes: Pedal cyclist; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.]
14064,E8013,2608,E Codes: Pedal cyclist; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.]
14065,E8023,2608,E Codes: Pedal cyclist; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.]
14066,E8033,2608,E Codes: Pedal cyclist; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.]
14067,E8043,2608,E Codes: Pedal cyclist; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.]
14068,E8053,2608,E Codes: Pedal cyclist; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.]
14069,E8063,2608,E Codes: Pedal cyclist; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.]
14070,E8073,2608,E Codes: Pedal cyclist; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.]
14071,E8206,2608,E Codes: Pedal cyclist; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.]
14072,E8216,2608,E Codes: Pedal cyclist; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.]
14073,E8226,2608,E Codes: Pedal cyclist; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.]
14074,E8236,2608,E Codes: Pedal cyclist; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.]
14075,E8246,2608,E Codes: Pedal cyclist; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.]
14076,E8256,2608,E Codes: Pedal cyclist; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.]
14077,E8261,2608,E Codes: Pedal cyclist; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.]
14078,E8269,2608,E Codes: Pedal cyclist; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.]
14079,E8002,2609,E Codes: Pedestrian; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.]
14080,E8012,2609,E Codes: Pedestrian; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.]
14081,E8022,2609,E Codes: Pedestrian; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.]
14082,E8032,2609,E Codes: Pedestrian; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.]
14083,E8042,2609,E Codes: Pedestrian; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.]
14084,E8052,2609,E Codes: Pedestrian; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.]
14085,E8062,2609,E Codes: Pedestrian; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.]
14086,E8072,2609,E Codes: Pedestrian; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.]
14087,E8207,2609,E Codes: Pedestrian; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.]
14088,E8217,2609,E Codes: Pedestrian; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.]
14089,E8227,2609,E Codes: Pedestrian; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.]
14090,E8237,2609,E Codes: Pedestrian; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.]
14091,E8247,2609,E Codes: Pedestrian; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.]
14092,E8257,2609,E Codes: Pedestrian; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.]
